id,type,title,area_m2,rooms,floor,price_zl,price_per_m2,street,district,city,project,lat,lon,dist_km,dist_tram,tram_name,drive_tram_km,drive_tram_name,drive_rail_km,drive_rail_name,drive_ratusz_km,url
67483154,dom,Przytulny dom z 4 pokojami w spokojnej okolicy,80,4,,609000,7612,,Tarnowo Podgórne,Tarnowo Podgórne,,52.44947,16.67143,18.4,13.27,Junikowo,17.8,Cmentarna,15.52,Kiekrz,21.77,https://www.otodom.pl/pl/oferta/przytulny-dom-z-4-pokojami-w-spokojnej-okolicy-ID4z9rY
66241438,dom,Osiedle Góra Nowoczesny Dom 80 m2 + poddasze,80,4,,609000,7612,,Góra,Góra,,52.48043,16.63298,21.9,17.4,Junikowo,21.25,Cmentarna,18.97,Kiekrz,25.22,https://www.otodom.pl/pl/oferta/osiedle-gora-nowoczesny-dom-80-m2-poddasze-ID4tVqi
63903062,dom,Osiedle Góra Nowoczesny Dom 80 m2 + poddasze,80,4,,609000,7612,,Góra,Góra,,52.4814,16.63502,21.8,17.36,Junikowo,21.22,Cmentarna,18.93,Kiekrz,25.19,https://www.otodom.pl/pl/oferta/osiedle-gora-nowoczesny-dom-80-m2-poddasze-ID4k86y
65662391,dom,Z możliwością wykończenia pod klucz,95,5,,610000,6421,Kolejowa,Przybroda,Przybroda,,52.51811,16.66318,22.0,18.23,Os. Sobieskiego,23.22,Ogrody,8.97,Rokietnica,27.73,https://www.otodom.pl/pl/oferta/z-mozliwoscia-wykonczenia-pod-klucz-ID4rwMP
67955931,dom,"OSTATNI DOSTĘPNY LOKAL – BEZCZYNSZOWE, 5 POKOI + PODDASZE 30 m²",88,5,,614900,6988,ul. Tulecka,Gowarzewo,Gowarzewo,,52.3553,17.11759,13.8,8.44,Franowo,15.84,Szwedzka,7.99,Swarzędz,20.14,https://www.otodom.pl/pl/oferta/ostatni-dostepny-lokal-bezczynszowe-5-pokoi-poddasze-30-m-ID4B8rp
68195763,dom,✅ Gotowe / Pompa Ciepła/Dachowa ✅,88.76,4,,615000,6929,,Robakowo,Dachowa,,52.3022,17.0894,15.8,10.68,Franowo,13.87,Szwedzka,4.66,Gądki,18.17,https://www.otodom.pl/pl/oferta/gotowe-pompa-ciepla-dachowa-ID4C8PF
66732188,dom,DOM JEDNORODZINNY DWULOKALOWY DACHOWA TURKUSOWA-OKAZJA,93,4,,615000,6613,Turkusowa,Dachowa,Dachowa,,52.29766,17.08489,16.0,10.94,Franowo,14.12,Szwedzka,4.91,Gądki,18.42,https://www.otodom.pl/pl/oferta/dom-jednorodzinny-dwulokalowy-dachowa-turkusowa-okazja-ID4v05C
66741444,dom,Nowy elegancki dom na sprzedaż + 50m2 poddasze,122.81,4,,615000,5008,ul. Turkusowa,Dachowa,Dachowa,,52.29971,17.08734,16.0,10.83,Franowo,13.84,Szwedzka,4.63,Gądki,18.14,https://www.otodom.pl/pl/oferta/nowy-elegancki-dom-na-sprzedaz-50m2-poddasze-ID4v2uU
67730459,dom,"Dom 80,40m2 z własnym ogrodem i miejscami postojowymi",80.4,4,,618000,7687,,Kruszewnia,Kruszewnia,,52.37571,17.10255,12.0,6.93,Franowo,10.85,Franowo,4.25,Swarzędz,15.45,https://www.otodom.pl/pl/oferta/dom-80-40m2-z-wlasnym-ogrodem-i-miejscami-postojowymi-ID4AbML
66615198,dom,CERADZ DOLNY|ŚWIATŁOWÓD|POMPA CIEPŁA SAMSUNG AI |Nowoczesny dom NATURA,100,4,,619000,6190,,Tarnowo Podgórne,Ceradz Dolny,,52.42739,16.58084,24.0,17.89,Junikowo,24.48,Cmentarna,15.31,Buk,28.45,https://www.otodom.pl/pl/oferta/ceradz-dolny-swiatlowod-pompa-ciepla-samsung-ai-nowoczesny-dom-natura-ID4wwEG
66615357,dom,ŚWIATŁOWÓD | POMPA CIEPŁA SAMSUNG AI | Nowoczesny dom wśród natury,100,4,,619000,6190,,Ceradz Dolny,Ceradz Dolny,,52.42739,16.58084,24.0,17.89,Junikowo,24.48,Cmentarna,15.31,Buk,28.45,https://www.otodom.pl/pl/oferta/swiatlowod-pompa-ciepla-samsung-ai-nowoczesny-dom-wsrod-natury-ID4wwHf
67364560,dom,DOMY W ZABUDOWIE BLIŹNIACZEJ - Pobiedziska ul. Północna - 4/6 DOSTĘPNE,86.33,4,,619000,7170,ul. Główna,Pobiedziska,Pobiedziska,,52.49109,17.29391,26.1,21.7,Miłostowo,26.02,Mogileńska,16.47,Kobylnica,29.17,https://www.otodom.pl/pl/oferta/domy-w-zabudowie-blizniaczej-pobiedziska-ul-polnocna-4-6-dostepne-ID4yEBa
64874220,dom,Przytulny dom z 4 pokojami w spokojnej okolicy,80,4,,619000,7738,,Tarnowo Podgórne,Tarnowo Podgórne,,52.44947,16.67143,18.4,13.27,Junikowo,17.8,Cmentarna,15.52,Kiekrz,21.77,https://www.otodom.pl/pl/oferta/przytulny-dom-z-4-pokojami-w-spokojnej-okolicy-ID4ocKo
68116767,dom,Oferta promocyjna - gotowy dom w nowej cenie |pompa ciepła |światłowód,98.77,4,,620000,6277,,Rokietnica,Rokietnica,Osiedle Pamiątkowo – Nowoczesne Domy w Pamiątkowie,52.51359,16.74704,17.2,12.78,Os. Sobieskiego,16.29,Os. Sobieskiego,2.38,Rokietnica,24.7,https://www.otodom.pl/pl/oferta/oferta-promocyjna-gotowy-dom-w-nowej-cenie-pompa-ciepla-swiatlowod-ID4BOhx
68179709,dom,Dom Z Ogrodem W Daszewicach (Gmina Mosina),117,4,,620000,5299,Rogalińska,Daszewice,Mosina,,52.28846,16.96216,13.5,9.13,Starołęka PKM,10.41,Starołęka PKM,10.04,Gądki,16.63,https://www.otodom.pl/pl/oferta/dom-z-ogrodem-w-daszewicach-gmina-mosina-ID4C4EJ
68154472,dom,Oferta promocyjna - gotowy dom w nowej cenie |pompa ciepła |światłowód,98.77,4,,620000,6277,,Tarnowo Podgórne,Tarnowo Podgórne,,52.44947,16.67143,18.4,13.27,Junikowo,17.8,Cmentarna,15.52,Kiekrz,21.77,https://www.otodom.pl/pl/oferta/oferta-promocyjna-gotowy-dom-w-nowej-cenie-pompa-ciepla-swiatlowod-ID4BY5G
61146014,dom,"Dom, 91 m², Murowana Goślina",91,5,,620000,6813,ul. Gnieźnieńska,Murowana Goślina,Murowana Goślina,,52.5713,17.02807,19.2,14.07,Błażeja,19.14,Błażeja,1.45,Murowana Goślina,24.04,https://www.otodom.pl/pl/oferta/dom-91-m-murowana-goslina-ID48yS2
67641005,dom,M4 84m2 w zab. szereg. z OGRODEM i MP | Zamieszkaj 25 min od Poznania!,83.67,4,,623700,7454,,Rabowice,Rabowice,,52.38961,17.1275,13.3,8.64,Franowo,10.99,Mogileńska,4.53,Swarzędz,15.73,https://www.otodom.pl/pl/oferta/m4-84m2-w-zab-szereg-z-ogrodem-i-mp-zamieszkaj-25-min-od-poznania-ID4zOwX
67355049,dom,Dom 115 m2 Działka 500 m2 Trzek,115,4,,625000,5435,Lipowa,Trzek,Trzek,,52.35751,17.17197,17.1,11.92,Franowo,17.39,Miłostowo,11.4,Swarzędz,24.65,https://www.otodom.pl/pl/oferta/dom-115-m2-dzialka-500-m2-trzek-ID4yC7L
67135922,dom,5-pokojowy dom 96m2 + ogródek Bez Prowizji,96.13,5,,629000,6543,ul. Jesionowa,Biedrusko,Biedrusko,Biedrusko Osiedle Jesionowe,52.54238,16.94762,14.9,8.97,Os. Sobieskiego,10.93,Błażeja,2.65,Bolechowo,17.38,https://www.otodom.pl/pl/oferta/5-pokojowy-dom-96m2-ogrodek-bez-prowizji-ID4xH7s
68195754,dom,✅Dom Parterowy/możliwość zmian projektu✅,118.7,4,,629000,5299,,Gowarzewo,Siekierki Wielkie,,52.37998,17.16298,15.9,11.0,Franowo,14.79,Miłostowo,8.81,Swarzędz,18.94,https://www.otodom.pl/pl/oferta/dom-parterowy-mozliwosc-zmian-projektu-ID4C8Pv
67135917,dom,5-pokojowy dom 96m2 + ogródek Bez Pośredników,96.13,5,,629000,6543,ul. Jesionowa,Biedrusko,Biedrusko,Biedrusko Osiedle Jesionowe,52.54238,16.94762,14.9,8.97,Os. Sobieskiego,10.93,Błażeja,2.65,Bolechowo,17.38,https://www.otodom.pl/pl/oferta/5-pokojowy-dom-96m2-ogrodek-bez-posrednikow-ID4xH7n
68188877,dom,Dwupoziomowy dom z ogrodem w Biedrusku,96.13,5,,629000,6543,,Biedrusko,Biedrusko,,52.54306,16.94337,15.0,8.98,Os. Sobieskiego,10.92,Błażeja,2.83,Bolechowo,17.36,https://www.otodom.pl/pl/oferta/dwupoziomowy-dom-z-ogrodem-w-biedrusku-ID4C72B
96819575400067,dom,✅Dom Parterowy/możliwość zmian projektu✅,118.7,4,,629000,5299,,Gowarzewo,Siekierki Wielkie,,52.37998,17.16298,15.9,11.0,Franowo,14.79,Miłostowo,8.81,Swarzędz,18.94,https://www.otodom.pl/pl/oferta/dom-parterowy-mozliwosc-zmian-projektu-ID4C8Pv
68187443,dom,✅Dom Parterowy/możliwość zmian projektu✅,118.7,4,,629000,5299,,Siekierki Wielkie,Siekierki Wielkie,,52.37998,17.16298,15.9,11.0,Franowo,14.79,Miłostowo,8.81,Swarzędz,18.94,https://www.otodom.pl/pl/oferta/dom-parterowy-mozliwosc-zmian-projektu-ID4C6Ft
96818744300067,dom,✅Dom Parterowy/możliwość zmian projektu✅,118.7,4,,629000,5299,,Siekierki Wielkie,Siekierki Wielkie,,52.37998,17.16298,15.9,11.0,Franowo,14.79,Miłostowo,8.81,Swarzędz,18.94,https://www.otodom.pl/pl/oferta/dom-parterowy-mozliwosc-zmian-projektu-ID4C6Ft
67135916,dom,5-pokojowy dom 96m2 + ogródek Bez Pośredników,96.13,5,,629000,6543,ul. Jesionowa,Biedrusko,Biedrusko,Biedrusko Osiedle Jesionowe,52.54238,16.94762,14.9,8.97,Os. Sobieskiego,10.93,Błażeja,2.65,Bolechowo,17.38,https://www.otodom.pl/pl/oferta/5-pokojowy-dom-96m2-ogrodek-bez-posrednikow-ID4xH7m
67243356,dom,"Bliźniak 120 m², 5 pokoi, Śródka, blisko Poznania",120,5,,629000,5242,,Śródka,Śródka,,52.29691,17.13759,18.6,13.22,Franowo,18.37,Szwedzka,7.61,Pierzchno,22.67,https://www.otodom.pl/pl/oferta/blizniak-120-m-5-pokoi-srodka-blisko-poznania-ID4y94g
67908557,dom,"NOWOCZESNY Dom w zabudowie bliźniaczej 103 m2, Trzek (k. Kostrzyna)",103,4,,629000,6107,ul. Lipowa,Trzek,Kostrzyn,,52.35799,17.17172,17.1,11.89,Franowo,17.33,Miłostowo,11.35,Swarzędz,24.71,https://www.otodom.pl/pl/oferta/nowoczesny-dom-w-zabudowie-blizniaczej-103-m2-trzek-k-kostrzyna-ID4AV7j
67817764,dom,NOWY dom wolnostojący 101m2 629000 zł !!!,101,3,,629000,6228,,Kostrzyn,Kostrzyn,,52.40098,17.22671,19.9,15.23,Miłostowo,17.47,Mogileńska,12.07,Swarzędz,22.21,https://www.otodom.pl/pl/oferta/nowy-dom-wolnostojacy-101m2-629000-zl-ID4AyuU
68196073,dom,✅ Domy Pod Bukiem/Szewce - Michalin ✅,97.75,4,,630000,6445,,Buk,Buk,,52.37749,16.65112,19.5,12.48,Junikowo,18.81,Cmentarna,9.68,Palędzie,27.83,https://www.otodom.pl/pl/oferta/domy-pod-bukiem-szewce-michalin-ID4C8UF
68026872,dom,"Kleszczewo, Gowarzewo dom 86m2",86,4,,630000,7326,,Kleszczewo,Gowarzewo,,52.33382,17.17116,18.1,12.72,Franowo,19.26,Szwedzka,10.81,Swarzędz,23.56,https://www.otodom.pl/pl/oferta/kleszczewo-gowarzewo-dom-86m2-ID4BqTC
67771485,dom,"Siekierki Wielkie 90m2, INTERNET !",90,4,,630000,7000,Cicha,Siekierki Wielkie,Siekierki Wielkie,,52.3807,17.16348,15.9,11.04,Franowo,14.68,Miłostowo,8.7,Swarzędz,18.83,https://www.otodom.pl/pl/oferta/siekierki-wielkie-90m2-internet-ID4Amst
66189683,dom,Domy blisko jeziora ETAP II,100.04,5,,630000,6297,ul. Pszenna,Strykowo,Strykowo,,52.25879,16.61572,27.3,20.35,Junikowo,28.39,Rondo Skubiszewskiego,8.8,Stęszew,34.28,https://www.otodom.pl/pl/oferta/domy-blisko-jeziora-etap-ii-ID4tIXx
67640213,dom,Strykowo | 100 m2 + ogród 330–380 m | WIDOK na JEZIORO,100.04,4,,630000,6297,ul. Pogodna,Strykowo,Strykowo,,52.25666,16.61549,27.4,20.52,Junikowo,28.14,Rondo Skubiszewskiego,8.56,Stęszew,34.03,https://www.otodom.pl/pl/oferta/strykowo-100-m2-ogrod-330380-m-widok-na-jezioro-ID4zOjb
68141848,dom,"Okazja! Super cena! Dom 2-kondygnacyjny, Fotowoltaika,magazyn energii.",89.64,5,,635000,7084,Ignacego Krasickiego,Dopiewiec,Dopiewiec,Bajkowy Dopiewiec III. Pełna własność! Fotowoltaika z mag. energii!,52.35519,16.71289,16.1,8.85,Junikowo,11.76,Cmentarna,4.79,Palędzie,24.0,https://www.otodom.pl/pl/oferta/okazja-super-cena-dom-2-kondygnacyjny-fotowoltaika-magazyn-energii-ID4BUO4
67048471,dom,"Lokale mieszkalne 94 m² i 98 m² Dachowa, gm. Kórnik",94,,,635000,6755,,Dachowa,Kórnik,,52.30419,17.10051,16.2,10.94,Franowo,15.21,Szwedzka,6.0,Gądki,19.51,https://www.otodom.pl/pl/oferta/lokale-mieszkalne-94-m-i-98-m-dachowa-gm-kornik-ID4xkmX
68061345,dom,"99m2, nowoczesna bryła, jezioro, Puszcza, piękny ogród, za płotem staw",99,4,,636600,6430,ul. Kozakowa,Łopuchowo,Łopuchowo,,52.61476,17.09083,25.3,20.29,Błażeja,26.38,Błażeja,9.21,Murowana Goślina,31.91,https://www.otodom.pl/pl/oferta/99m2-nowoczesna-bryla-jezioro-puszcza-piekny-ogrod-za-plotem-staw-ID4BzRD
68174378,dom,Funkcjonalny i duży dom nad jeziorem Niepruszewskim w Kalwach,150,6,,637000,4247,,Kalwy,Niepruszewo,,52.40116,16.59907,22.7,16.1,Junikowo,19.2,Cmentarna,10.68,Buk,28.22,https://www.otodom.pl/pl/oferta/funkcjonalny-i-duzy-dom-nad-jeziorem-niepruszewskim-w-kalwach-ID4C3gK
68203851,dom,przestronne pokoje z opcją wykończenia pod klucz,93,5,,639000,6871,,Robakowo,Robakowo,,52.30962,17.07944,14.8,9.61,Franowo,12.92,Szwedzka,3.86,Gądki,17.22,https://www.otodom.pl/pl/oferta/przestronne-pokoje-z-opcja-wykonczenia-pod-klucz-ID4CaV7
67809480,dom,Ostatni wolny dom na osiedlu - 102m2 gotowy do zamieszkania.,102.88,5,,639000,6211,Liliowa,Czerlejno,Czerlejno,,52.35131,17.21442,20.1,14.88,Franowo,20.45,Miłostowo,14.47,Swarzędz,27.5,https://www.otodom.pl/pl/oferta/ostatni-wolny-dom-na-osiedlu-102m2-gotowy-do-zamieszkania-ID4Avli
68196292,dom,✅ Dopiewo / Dom 82 m2 / 250 m2 / 11.2026 ✅,82,4,,639000,7793,Więckowska,Dopiewiec,Dopiewo,,52.36165,16.66976,18.6,11.46,Junikowo,14.71,Cmentarna,7.74,Palędzie,26.26,https://www.otodom.pl/pl/oferta/dopiewo-dom-82-m2-250-m2-11-2026-ID4C8Yc
68174218,dom,OSTATNIA POŁÓWKA z dużym ogrodem ul. Berberysowa DACHOWA,93,5,,639000,6871,,Dachowa,Dachowa,,52.30419,17.10051,16.2,10.94,Franowo,15.21,Szwedzka,6.0,Gądki,19.51,https://www.otodom.pl/pl/oferta/ostatnia-polowka-z-duzym-ogrodem-ul-berberysowa-dachowa-ID4C3ea
68127813,dom,4 pok./ gaz/brak skosów/dz.250 m2 dla lok.,82,4,,639000,7793,Więckowska,Dopiewo,Dopiewo,,52.3672,16.66729,18.6,11.51,Junikowo,15.06,Cmentarna,8.09,Palędzie,27.01,https://www.otodom.pl/pl/oferta/4-pok-gaz-brak-skosow-dz-250-m2-dla-lok-ID4BR9H
68091494,dom,OSTATNIA POŁÓWKA w spokojnej okolicy Dachowej z dużym ogrodem,92.5,5,,639000,6908,,Dachowa,Dachowa,,52.30419,17.10051,16.2,10.94,Franowo,15.21,Szwedzka,6.0,Gądki,19.51,https://www.otodom.pl/pl/oferta/ostatnia-polowka-w-spokojnej-okolicy-dachowej-z-duzym-ogrodem-ID4BHHU
67962716,dom,PIĘKNY BLIŹNIAK 5 POKOI Dachowa z wykończeniem pod klucz,90,5,,639000,7100,,Dachowa,Dachowa,,52.30419,17.10051,16.2,10.94,Franowo,15.21,Szwedzka,6.0,Gądki,19.51,https://www.otodom.pl/pl/oferta/piekny-blizniak-5-pokoi-dachowa-z-wykonczeniem-pod-klucz-ID4BacQ
65663662,dom,"CENA PROMOCYJNA! Dom z ogrodem blisko Poznania! 5 pokoi! 97,44 mkw!",97.44,5,,640000,6568,,Czapury,Czapury,,52.3204,16.92448,9.8,5.37,Starołęka PKM,7.07,Starołęka PKM,7.74,Poznań Starołęka,13.3,https://www.otodom.pl/pl/oferta/cena-promocyjna-dom-z-ogrodem-blisko-poznania-5-pokoi-97-44-mkw-ID4rv7k
66484313,mieszkanie,Lokal w bliźniaku parterowym - Os. Morskie,80,4,0,649000,8112,ul. Bosmańska,Lusówko,Lusówko,,52.43631,16.64045,20.1,14.42,Junikowo,20.1,Cmentarna,15.32,Palędzie,24.07,https://www.otodom.pl/pl/oferta/lokal-w-blizniaku-parterowym-os-morskie-ID4uXBD
68196070,dom,✅Nagranie Osiedla Z Lotu Ptaka/85 m2/ ✅,85.58,4,,649000,7584,,Mosina,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/nagranie-osiedla-z-lotu-ptaka-85-m2-ID4C8UC
68074913,dom,Gotowy dom w Pamiątkowie! Odbiór kluczy w czerwcu,99.29,5,,649000,6536,,Rokietnica,Pamiątkowo,Osiedle Pamiątkowo – Nowoczesne Domy w Pamiątkowie,52.51359,16.74704,17.2,12.78,Os. Sobieskiego,16.29,Os. Sobieskiego,2.38,Rokietnica,24.7,https://www.otodom.pl/pl/oferta/gotowy-dom-w-pamiatkowie-odbior-kluczy-w-czerwcu-ID4BDot
68130638,dom,NOWY PARTEROWY DOM | LOKAL NR 2 - DZIAŁKA 494 m²,88.04,4,,649000,7372,Agatowa,Sierosław,Sierosław,,52.4136,16.68605,16.8,10.62,Junikowo,14.67,Cmentarna,11.3,Palędzie,23.69,https://www.otodom.pl/pl/oferta/nowy-parterowy-dom-lokal-nr-2-dzialka-494-m-ID4BRTg
67893164,dom,4-pokojowy dom 89m2 Bezpośrednio,89.12,4,,649000,7282,św. Jana,Gwiazdowo,Gwiazdowo,Forall Gwiazdowo,52.41763,17.21036,18.8,14.11,Miłostowo,18.73,Mogileńska,13.34,Swarzędz,23.47,https://www.otodom.pl/pl/oferta/4-pokojowy-dom-89m2-bezposrednio-ID4AS72
68000041,dom,Ostatni lokal - Południowa strona,96,4,,649000,6760,,Mrowino,Rokietnica,,52.51897,16.71284,19.4,15.13,Os. Sobieskiego,21.43,Os. Sobieskiego,5.33,Rokietnica,26.19,https://www.otodom.pl/pl/oferta/ostatni-lokal-poludniowa-strona-ID4BjUR
66614540,dom,Domy Osiedle Makowe ul. Gnieźnieńska,107.17,4,,650000,6065,,Murowana Goślina,Murowana Goślina,,52.57181,17.02344,19.2,13.99,Os. Sobieskiego,18.82,Błażeja,1.13,Murowana Goślina,23.73,https://www.otodom.pl/pl/oferta/domy-osiedle-makowe-ul-gnieznienska-ID4wwu4
67248592,dom,"4 pokojowy dom w spokojnej okolicy z świetnym dojazdem, ostatni dom",94,4,,650000,6915,,Trzcielin,Konarzewo,,52.32482,16.68981,19.0,11.81,Junikowo,18.15,Rondo Skubiszewskiego,6.67,Stęszew,24.05,https://www.otodom.pl/pl/oferta/4-pokojowy-dom-w-spokojnej-okolicy-z-swietnym-dojazdem-ostatni-dom-ID4yaqI
65002682,dom,"Dom, 101,60 m², Potasze",101.6,5,,650000,6398,,Potasze,Potasze,,52.5241,17.02602,14.3,9.42,Błażeja,17.77,Błażeja,4.83,Bolechowo,19.33,https://www.otodom.pl/pl/oferta/dom-101-60-m-potasze-ID4oKam
64966722,dom,"Dom, 101,60 m², Bolechówko",101.6,5,,650000,6398,,Bolechówko,Bolechówko,,52.52522,17.00254,13.8,8.7,Błażeja,17.18,Jasna Rola,5.45,Bolechowo,18.42,https://www.otodom.pl/pl/oferta/dom-101-60-m-bolechowko-ID4oAOm
67297337,dom,Dom w zabudowie dwulokalowej 117m2 ! Działka ze ścianą LASU,117.28,4,,650000,5542,,Kórnik,Kórnik,,52.24811,17.08378,20.5,15.87,Franowo,18.58,Szwedzka,7.26,Gądki,22.88,https://www.otodom.pl/pl/oferta/dom-w-zabudowie-dwulokalowej-117m2-dzialka-ze-sciana-lasu-ID4yn6W
66028600,dom,Na sprzedaż dom w stanie deweloperskim Cena do negocjacji Strykowo,193,4,,650000,3368,zbożowa,Strykowo,Strykowo,,52.25453,16.61527,27.6,20.7,Junikowo,27.92,Rondo Skubiszewskiego,8.34,Stęszew,33.82,https://www.otodom.pl/pl/oferta/na-sprzedaz-dom-w-stanie-deweloperskim-cena-do-negocjacji-strykowo-ID4t33q
66477734,dom,Bliźniak| Ceradz Kościelny| w otoczeniu zieleni,93.5,4,,650000,6952,,Ceradz Kościelny,Ceradz Kościelny,,52.43413,16.59335,23.3,17.31,Junikowo,23.53,Cmentarna,14.27,Buk,27.5,https://www.otodom.pl/pl/oferta/blizniak-ceradz-koscielny-w-otoczeniu-zieleni-ID4uWTv
68195757,dom,✅Gotowe / Pompa Ciepła/Dachowa✅,92.07,4,,655000,7114,,Robakowo,Dachowa,,52.3022,17.0894,15.8,10.68,Franowo,13.87,Szwedzka,4.66,Gądki,18.17,https://www.otodom.pl/pl/oferta/gotowe-pompa-ciepla-dachowa-ID4C8Pz
68013389,dom,"Dom Dwulokalowy z Fotowoltaiką Blisko Jeziora,cena do negocjacji",83.74,4,,655000,7822,ul. Dereniowa,Więckowice,Więckowice,,52.39669,16.62517,21.0,14.29,Junikowo,17.8,Cmentarna,12.17,Buk,26.82,https://www.otodom.pl/pl/oferta/dom-dwulokalowy-z-fotowoltaika-blisko-jeziora-cena-do-negocjacji-ID4Bno9
66744570,dom,Nowy elegancki dom na sprzedaż,134.5,4,,655000,4870,ul. Turkusowa,Dachowa,Dachowa,,52.29971,17.08734,16.0,10.83,Franowo,13.84,Szwedzka,4.63,Gądki,18.14,https://www.otodom.pl/pl/oferta/nowy-elegancki-dom-na-sprzedaz-ID4v3jk
68144755,dom,✅Szczytniki/ 4 Lokale Skrajne/ IV kw 2026✅,89.7,4,,658000,7336,Choinkowa,Szczytniki,Szczytniki,,52.3059,17.00014,12.3,8.13,Unii Lubelskiej,10.68,Starołęka PKM,4.88,Gądki,22.93,https://www.otodom.pl/pl/oferta/szczytniki-4-lokale-skrajne-iv-kw-2026-ID4BWyX
68144203,dom,Dom gotowy IV kwartał 2026/ skrajny/gaz/światłowód,89.7,4,,658000,7336,Choinkowa,Szczytniki,Szczytniki,,52.29489,17.00743,13.6,9.45,Unii Lubelskiej,13.66,Starołęka PKM,4.2,Gądki,22.24,https://www.otodom.pl/pl/oferta/dom-gotowy-iv-kwartal-2026-skrajny-gaz-swiatlowod-ID4BWq3
64365612,dom,Dom 87m2 + poddasze 15m2 + działka 250m2,87.43,4,,659000,7537,,Swarzędz,Swarzędz,,52.4076,17.07351,9.5,4.81,Miłostowo,7.54,Mogileńska,2.12,Swarzędz,12.28,https://www.otodom.pl/pl/oferta/dom-87m2-poddasze-15m2-dzialka-250m2-ID4m4r2
68143820,dom,Ostatni prawa strona/gotowy /kanalizacja/,82.19,4,,659000,8018,,Kamionki,Kamionki,,52.28554,16.99442,14.3,10.11,Unii Lubelskiej,12.08,Starołęka PKM,6.79,Gądki,23.02,https://www.otodom.pl/pl/oferta/ostatni-prawa-strona-gotowy-kanalizacja-ID4BWjS
68058562,dom,"Funkcjonaly, wolnostojący dom pod lasem|4 pokoje",86,4,,659000,7663,,Kórnik,Kórnik,,52.25137,17.07869,20.0,15.41,Franowo,17.88,Szwedzka,6.56,Gądki,22.18,https://www.otodom.pl/pl/oferta/funkcjonaly-wolnostojacy-dom-pod-lasem-4-pokoje-ID4Bz8K
67875979,dom,Nowy dom 87 m² z ogródkiem | Gowarzewo,87.62,4,,659000,7521,,Gowarzewo,Gowarzewo,,52.35346,17.10911,13.4,7.98,Franowo,15.63,Szwedzka,8.94,Swarzędz,19.93,https://www.otodom.pl/pl/oferta/nowy-dom-87-m-z-ogrodkiem-gowarzewo-ID4ANDR
66656909,dom,"Szeregowiec , powierzchnia 126,60 m OSTATNI LOKAL",126.6,5,,659999,5213,,Osiedle Władysława IV,Swarzędz,,52.41254,17.08555,10.3,5.63,Miłostowo,7.51,Mogileńska,2.13,Swarzędz,12.25,https://www.otodom.pl/pl/oferta/szeregowiec-powierzchnia-126-60-m-ostatni-lokal-ID4wGwr
67625829,dom,Energooszczędny bliźniak z dużym salonem.,103.35,4,,660000,6386,ul. Rokietnicka,Napachanie,Napachanie,,52.48891,16.7325,16.3,12.82,Os. Sobieskiego,16.95,Ogrody,5.33,Rokietnica,21.46,https://www.otodom.pl/pl/oferta/energooszczedny-blizniak-z-duzym-salonem-ID4zKzb
67734825,dom,Kameralne Osiedle - 6 budynków - Nowoczesna Bryła,103.44,4,,660000,6381,Rokietnicka,Napachanie,Napachanie,,52.4862,16.72952,16.3,12.94,Ogrody,16.65,Ogrody,5.77,Rokietnica,21.16,https://www.otodom.pl/pl/oferta/kameralne-osiedle-6-budynkow-nowoczesna-bryla-ID4AcWb
67730513,dom,"Dom 90,70m2 z własnym ogrodem i miejscami postojowymi",90.7,4,,662000,7299,,Kruszewnia,Kruszewnia,,52.37571,17.10255,12.0,6.93,Franowo,10.85,Franowo,4.25,Swarzędz,15.45,https://www.otodom.pl/pl/oferta/dom-90-70m2-z-wlasnym-ogrodem-i-miejscami-postojowymi-ID4AbND
68188775,dom,"Szeregowiec, duży ogródek 2xmp,osiedle przy rzeczce i terenie zielonym",88.03,4,,662400,7525,ul. Gromadzka,Czapury,Czapury,PASTELOWE nad Głuszynką,52.32035,16.92338,9.8,5.39,Starołęka PKM,7.04,Starołęka PKM,7.71,Poznań Starołęka,13.26,https://www.otodom.pl/pl/oferta/szeregowiec-duzy-ogrodek-2xmp-osiedle-przy-rzeczce-i-terenie-zielonym-ID4C70X
68100093,dom,Nowoczesny dom z ogródkiem na rynku pierwotnym – bez podatku PCC!,108.76,4,,664900,6113,,Siekierki Wielkie,Siekierki Wielkie,,52.3807,17.16348,15.9,11.04,Franowo,14.68,Miłostowo,8.7,Swarzędz,18.83,https://www.otodom.pl/pl/oferta/nowoczesny-dom-z-ogrodkiem-na-rynku-pierwotnym-bez-podatku-pcc-ID4BJVB
68196296,dom,✅Z Widokiem Na Las/ Działka 290 m2 ✅,99.97,4,,665000,6652,Żeromskiego,Mosina,Mosina,,52.24831,16.8663,18.4,14.09,Dębiec PKM,16.94,Dębiec PKM,1.88,Mosina,21.88,https://www.otodom.pl/pl/oferta/z-widokiem-na-las-dzialka-290-m2-ID4C8Yg
63529534,dom,domy na sprzedaż 98 m2 Łęczyca /światłowód,98.56,4,,665000,6747,ul. Krzywa,Łęczyca,Łęczyca,,52.31547,16.87666,11.0,6.65,Dębiec PKM,7.42,Dębiec PKM,3.98,Luboń koło Poznania,12.37,https://www.otodom.pl/pl/oferta/domy-na-sprzedaz-98-m2-leczyca-swiatlowod-ID4iyWU
